id_transaccion,fecha,producto,categoria,cantidad,precio,total,segmento_cliente,estado
37686,3/10/2025,Teclado,Accesorios,2,968.3782156,1936.76,Individual,Completada
37687,6/8/2025,Dock USB,Accesorios,2,645.9884118,1291.98,,Completada
37688,8/20/2025,SSD,Almacenamiento,2,1395.188906,2790.38,Individual,Completada
37689,9/26/2025,Monitor,Pantallas,3,231.3558863,694.07,Individual,Completada
37690,3/16/2025,Teclado,Accesorios,1,1138.521375,1138.52,Individual,Completada
37691,11/15/2025,Laptop,Computo,1,932.0678436,932.07,Empresa,Completada
37692,11/15/2025,Mouse,Accesorios,2,206.3290797,412.66,Individual,Completada
37693,9/17/2025,Teclado,Accesorios,3,711.1370392,2133.41,Individual,Completada
37694,12/11/2025,Laptop,Computo,1,1320.490865,1320.49,Individual,Completada
37695,10/5/2025,Auriculares,Audio,1,252.2383197,252.24,Empresa,Completada
37696,3/25/2025,SSD,Almacenamiento,1,1000.386732,1000.39,Individual,Completada
37697,10/4/2025,Router,Red,2,858.2644977,1716.53,Empresa,Completada
37698,12/14/2025,Laptop,Computo,1,65.63365855,65.63,Individual,Completada
37699,3/10/2025,SSD,Almacenamiento,1,257.8849097,257.88,Individual,Completada
37700,12/19/2025,Tablet,Computo,2,1038.516775,2077.03,,Completada
37701,1/2/2025,Tablet,Computo,2,1047.843682,2095.69,Individual,Completada
37702,7/17/2025,Mouse,Accesorios,1,1288.139169,1288.14,Individual,Completada
37703,10/7/2025,Teclado,Accesorios,3,1013.763081,3041.29,PYME,Completada
37704,10/14/2025,Mouse,Accesorios,2,505.8862021,1011.77,Empresa,Completada
37705,9/17/2025,Router,Red,1,974.0610437,974.06,Individual,Completada
37706,7/25/2025,Monitor,Pantallas,3,1153.821702,3461.47,Individual,Completada
37707,9/13/2025,Webcam,Video,2,806.5570428,1613.11,PYME,Completada
37708,9/15/2025,Auriculares,Audio,2,840.6829173,1681.37,PYME,Completada
37709,6/22/2025,Tablet,Computo,1,1108.428612,1108.43,Individual,Completada
37710,8/8/2025,Laptop,Computo,3,1375.642848,4126.93,PYME,Completada
37711,10/30/2025,Laptop,Computo,1,105.6276037,105.63,Individual,Completada
37712,4/18/2025,Webcam,Video,2,1412.376982,2824.75,Individual,Completada
37713,7/2/2025,Mouse,Accesorios,1,929.6874617,929.69,Individual,Completada
37714,1/6/2025,Dock USB,Accesorios,1,262.1411861,262.14,Individual,Completada
37715,9/9/2025,Webcam,Video,1,735.7740543,735.77,Empresa,Completada
37716,3/7/2025,Monitor,Pantallas,2,978.2820281,1956.56,Individual,Completada
37717,6/18/2025,Mouse,Accesorios,2,1488.839544,2977.68,Individual,Completada
37718,3/6/2025,Router,Red,2,172.7336407,345.47,Individual,Completada
37719,1/8/2025,Laptop,Computo,1,1118.050459,1118.05,,Completada
37720,6/25/2025,Monitor,Pantallas,2,763.7034063,1527.41,Individual,Completada
37721,6/20/2025,Dock USB,Accesorios,2,1150.656894,2301.31,Individual,Completada
37722,6/16/2025,Teclado,Accesorios,1,732.8639488,732.86,Empresa,Completada
37723,3/22/2025,Laptop,Computo,1,201.6618637,201.66,PYME,Completada
37724,12/22/2025,Laptop,Computo,1,102.2855218,102.29,Empresa,Completada
37725,1/20/2025,Tablet,Computo,1,452.8411456,452.84,Individual,Completada
37726,12/12/2025,Tablet,Computo,1,476.578222,476.58,Individual,Completada
37727,9/22/2025,Dock USB,Accesorios,1,89.83874587,89.84,Individual,Completada
37728,3/13/2025,Tablet,Computo,2,226.9146153,453.83,PYME,Completada
37729,6/23/2025,Webcam,Video,3,308.4502442,925.35,PYME,Completada
37730,11/30/2025,Auriculares,Audio,1,1290.108246,1290.11,PYME,Completada
37731,9/19/2025,Webcam,Video,2,892.1993608,1784.4,,Completada
37732,2/21/2025,Monitor,Pantallas,2,426.1924729,852.38,PYME,Completada
37733,6/26/2025,Webcam,Video,1,66.16966184,66.17,Individual,Completada
37734,6/9/2025,Auriculares,Audio,2,208.3388864,416.68,Empresa,Completada
37735,10/14/2025,Monitor,Pantallas,3,708.3217557,2124.97,Individual,Completada
37736,12/15/2025,SSD,Almacenamiento,2,827.4211551,1654.84,PYME,Completada
37737,1/31/2025,Tablet,Computo,1,290.372108,290.37,PYME,Completada
37738,4/20/2025,Mouse,Accesorios,3,188.1362019,564.41,PYME,Completada
37739,4/17/2025,Laptop,Computo,1,1455.782046,1455.78,PYME,Completada
37740,12/16/2025,Auriculares,Audio,3,1177.185199,3531.56,Individual,Completada
37741,7/17/2025,Tablet,Computo,2,302.0403564,604.08,PYME,Completada
37742,11/10/2025,Dock USB,Accesorios,1,1285.758696,1285.76,Empresa,Completada
37743,6/28/2025,Laptop,Computo,1,769.4824089,769.48,Individual,Completada
37744,9/1/2025,Router,Red,2,385.1665731,770.33,Individual,Completada
37745,4/1/2025,SSD,Almacenamiento,2,453.7758632,907.55,,Completada
37746,12/4/2025,Auriculares,Audio,1,110.4633843,110.46,,Completada
37747,6/14/2025,Auriculares,Audio,3,1163.509096,3490.53,Individual,Completada
37748,9/29/2025,Router,Red,3,1488.335446,4465.01,Individual,Completada
37749,4/20/2025,Router,Red,2,1421.159447,2842.32,Individual,Completada
37750,9/8/2025,Tablet,Computo,3,783.9202637,2351.76,Individual,Completada
37751,6/2/2025,Webcam,Video,1,1106.351256,1106.35,PYME,Completada
37752,1/21/2025,Router,Red,3,1273.482697,3820.45,Individual,Completada
37753,6/9/2025,Monitor,Pantallas,1,1122.336145,1122.34,Empresa,Completada
37754,7/23/2025,SSD,Almacenamiento,1,389.0280157,389.03,Individual,Completada
37755,3/13/2025,Laptop,Computo,2,895.345757,1790.69,Individual,Completada
37756,3/2/2025,Teclado,Accesorios,2,1416.191423,2832.38,Empresa,Completada
37757,6/10/2025,Webcam,Video,1,1062.156536,1062.16,Individual,Completada
37758,5/25/2025,Auriculares,Audio,3,182.9955092,548.99,PYME,Completada
37759,6/6/2025,SSD,Almacenamiento,3,330.3103124,990.93,Individual,Completada
37760,6/21/2025,Monitor,Pantallas,2,307.4871112,614.97,Empresa,Completada
37761,3/23/2025,Auriculares,Audio,3,1291.732503,3875.2,Empresa,Completada
37762,3/18/2025,Webcam,Video,1,103.439218,103.44,Individual,Completada
37763,11/9/2025,Teclado,Accesorios,3,726.9627263,2180.89,Individual,Completada
37764,3/6/2025,Webcam,Video,2,121.8370092,243.67,PYME,Completada
37765,8/31/2025,Dock USB,Accesorios,3,309.0201374,927.06,,Completada
37766,6/10/2025,Auriculares,Audio,1,199.668945,199.67,PYME,Completada
37767,12/7/2025,Laptop,Computo,1,1196.429409,1196.43,PYME,Completada
37768,2/11/2025,Router,Red,1,119.3104554,119.31,Empresa,Completada
37769,11/7/2025,Auriculares,Audio,2,1497.809676,2995.62,,Completada
37770,6/10/2025,Laptop,Computo,1,1493.607379,1493.61,Individual,Completada
37771,1/27/2025,Laptop,Computo,1,132.0173356,132.02,PYME,Completada
37772,4/10/2025,Teclado,Accesorios,3,1139.500901,3418.5,Individual,Completada
37773,6/28/2025,Auriculares,Audio,1,62.93068454,62.93,Individual,Completada
37774,4/12/2025,Dock USB,Accesorios,2,570.2468474,1140.49,Individual,Completada
37775,5/5/2025,Tablet,Computo,2,448.4226948,896.85,Individual,Completada
37776,12/16/2025,Webcam,Video,3,796.6494941,2389.95,PYME,Cancelada
37777,5/29/2025,Router,Red,3,1463.790946,4391.37,Individual,Completada
37778,6/15/2025,SSD,Almacenamiento,2,772.2641145,1544.53,Individual,Completada
37779,10/22/2025,Dock USB,Accesorios,2,775.6422329,1551.28,Individual,Completada
37780,10/24/2025,Webcam,Video,1,623.7484864,623.75,Empresa,Completada
37781,2/1/2025,Monitor,Pantallas,3,733.2930278,2199.88,Individual,Completada
37782,9/3/2025,Laptop,Computo,1,324.2672412,324.27,PYME,Completada
37783,6/19/2025,Router,Red,1,736.6568507,736.66,PYME,Cancelada
37784,3/8/2025,Laptop,Computo,1,119.7516191,119.75,Individual,Completada
37785,4/27/2025,Auriculares,Audio,3,214.6071935,643.82,Empresa,Completada
37786,1/24/2025,Webcam,Video,1,990.3959847,990.4,Empresa,Completada
37787,5/8/2025,SSD,Almacenamiento,1,536.9029958,536.9,Individual,Cancelada
37788,4/15/2025,Webcam,Video,2,333.6096726,667.22,Individual,Completada
37789,6/20/2025,Tablet,Computo,1,706.0488134,706.05,Individual,Completada
37790,8/13/2025,Mouse,Accesorios,3,953.1729916,2859.52,Individual,Completada
37791,9/15/2025,Dock USB,Accesorios,3,955.5962535,2866.79,Individual,Completada
37792,8/22/2025,Tablet,Computo,2,637.773878,1275.55,Individual,Completada
37793,9/26/2025,Dock USB,Accesorios,3,118.7981667,356.39,Individual,Completada
37794,11/10/2025,Laptop,Computo,1,1464.132863,1464.13,,Completada
37795,10/28/2025,Mouse,Accesorios,2,94.69585542,189.39,,Completada
37796,11/15/2025,Mouse,Accesorios,1,1031.553764,1031.55,PYME,Completada
37797,3/11/2025,Mouse,Accesorios,3,69.40713285,208.22,Individual,Cancelada
37798,4/12/2025,Auriculares,Audio,3,856.6422231,2569.93,Individual,Completada
37799,7/25/2025,Monitor,Pantallas,3,673.019278,2019.06,Individual,Completada
37800,5/5/2025,SSD,Almacenamiento,2,266.6270886,533.25,PYME,Completada
37801,3/8/2025,Laptop,Computo,3,883.2751881,2649.83,,Completada
37802,4/14/2025,Monitor,Pantallas,2,294.3901618,588.78,Empresa,Completada
37803,12/18/2025,Tablet,Computo,3,465.5333213,1396.6,PYME,Completada
37804,5/27/2025,Webcam,Video,2,769.7522043,1539.5,PYME,Completada
37805,6/12/2025,Laptop,Computo,1,755.0503428,755.05,Individual,Completada
37806,1/24/2025,Auriculares,Audio,1,926.6918868,926.69,PYME,Completada
37807,9/19/2025,Router,Red,1,526.6395729,526.64,PYME,Completada
37808,6/8/2025,Dock USB,Accesorios,3,1480.257529,4440.77,Individual,Completada
37809,2/5/2025,Router,Red,3,363.5570748,1090.67,Individual,Completada
37810,12/21/2025,Tablet,Computo,1,1270.943658,1270.94,PYME,Completada
37811,10/20/2025,Dock USB,Accesorios,3,806.8236851,2420.47,Individual,Completada
37812,9/10/2025,Tablet,Computo,2,509.9531979,1019.91,Individual,Completada
37813,11/28/2025,Router,Red,1,734.4938499,734.49,Individual,Completada
37814,6/22/2025,Monitor,Pantallas,1,251.7949386,251.79,Individual,Completada
37815,9/14/2025,Dock USB,Accesorios,2,151.7228219,303.45,PYME,Completada
37816,3/28/2025,Router,Red,3,545.7827414,1637.35,Empresa,Completada
37817,9/26/2025,Webcam,Video,2,897.0082139,1794.02,Individual,Completada
37818,1/24/2025,Mouse,Accesorios,2,721.3124689,1442.62,Individual,Completada
37819,2/3/2025,Webcam,Video,1,1214.272474,1214.27,PYME,Completada
37820,6/25/2025,Auriculares,Audio,1,140.2404575,140.24,Individual,Completada
37821,1/5/2025,Teclado,Accesorios,3,160.304013,480.91,Individual,Completada
37822,6/14/2025,Dock USB,Accesorios,3,1069.438779,3208.32,Empresa,Completada
37823,7/24/2025,SSD,Almacenamiento,3,917.7963786,2753.39,Individual,Completada
37824,7/30/2025,Tablet,Computo,3,112.8229629,338.47,Individual,Completada
37825,2/2/2025,Laptop,Computo,2,1153.629811,2307.26,Individual,Completada
37826,3/7/2025,SSD,Almacenamiento,1,683.4494871,683.45,Individual,Completada
37827,8/19/2025,Dock USB,Accesorios,3,1032.166947,3096.5,Empresa,Completada
37828,9/19/2025,Router,Red,2,184.8152066,369.63,Individual,Completada
37829,1/28/2025,SSD,Almacenamiento,2,442.7517603,885.5,,Completada
37830,7/17/2025,Dock USB,Accesorios,2,1458.960072,2917.92,Individual,Completada
37831,10/1/2025,Monitor,Pantallas,2,652.1033948,1304.21,Individual,Completada
37832,2/7/2025,Auriculares,Audio,3,954.0614437,2862.18,Empresa,Completada
37833,6/17/2025,Mouse,Accesorios,2,1326.20952,2652.42,,Completada
37834,5/12/2025,Mouse,Accesorios,1,1030.176324,1030.18,Individual,Completada
37835,11/29/2025,Dock USB,Accesorios,3,1233.522476,3700.57,Individual,Completada
37836,3/25/2025,Tablet,Computo,1,419.4494301,419.45,Empresa,Completada
37837,4/16/2025,SSD,Almacenamiento,3,954.5209226,2863.56,Empresa,Completada
37838,12/4/2025,Router,Red,1,610.7833575,610.78,Individual,Completada
37839,5/3/2025,Tablet,Computo,1,1026.688078,1026.69,Individual,Completada
37840,7/24/2025,Tablet,Computo,2,1207.95262,2415.91,Individual,Cancelada
37841,1/26/2025,Webcam,Video,3,329.4241849,988.27,Individual,Completada
37842,12/3/2025,SSD,Almacenamiento,3,1495.720589,4487.16,Individual,Completada
37843,10/28/2025,SSD,Almacenamiento,3,685.0864893,2055.26,PYME,Completada
37844,9/15/2025,Monitor,Pantallas,3,1242.301377,3726.9,PYME,Completada
37845,2/6/2025,Tablet,Computo,3,574.1139759,1722.34,PYME,Completada
37846,2/24/2025,Mouse,Accesorios,2,64.50343657,129.01,Individual,Completada
37847,7/18/2025,Webcam,Video,3,151.2985474,453.9,,Completada
37848,4/6/2025,Laptop,Computo,3,1325.36689,3976.1,,Completada
37849,8/15/2025,Auriculares,Audio,3,988.0417462,2964.13,PYME,Completada
37850,8/18/2025,SSD,Almacenamiento,3,519.6388574,1558.92,PYME,Completada
37851,11/24/2025,Auriculares,Audio,1,612.8083228,612.81,PYME,Completada
37852,4/11/2025,Tablet,Computo,1,1196.677088,1196.68,Empresa,Completada
37853,8/18/2025,Laptop,Computo,2,709.069208,1418.14,Individual,Completada
37854,10/14/2025,Webcam,Video,1,912.726723,912.73,,Completada
37855,6/19/2025,Monitor,Pantallas,1,341.4628499,341.46,Individual,Completada
37856,11/19/2025,SSD,Almacenamiento,1,1366.449505,1366.45,PYME,Completada
37857,3/5/2025,Dock USB,Accesorios,1,247.3139359,247.31,Empresa,Completada
37858,9/10/2025,Auriculares,Audio,2,496.22137,992.44,Individual,Completada
37859,12/20/2025,Auriculares,Audio,1,1043.770231,1043.77,Individual,Completada
37860,5/22/2025,Auriculares,Audio,1,774.498524,774.5,PYME,Completada
37861,5/21/2025,Auriculares,Audio,3,1120.645037,3361.94,PYME,Completada
37862,2/13/2025,Teclado,Accesorios,1,487.566091,487.57,Empresa,Completada
37863,9/10/2025,SSD,Almacenamiento,2,211.9159719,423.83,Individual,Completada
37864,7/9/2025,Dock USB,Accesorios,2,1360.983005,2721.97,Individual,Completada
37865,1/11/2025,Teclado,Accesorios,1,1008.841143,1008.84,Individual,Completada
37866,10/9/2025,SSD,Almacenamiento,3,945.2287988,2835.69,Individual,Completada
37867,11/7/2025,Mouse,Accesorios,2,425.9456686,851.89,,Completada
37868,12/13/2025,Auriculares,Audio,3,1423.782671,4271.35,PYME,Completada
37869,7/9/2025,Router,Red,1,1489.480083,1489.48,Individual,Completada
37870,6/19/2025,Teclado,Accesorios,3,886.0561971,2658.17,Individual,Completada
37871,11/24/2025,Auriculares,Audio,3,105.2604739,315.78,Empresa,Completada
37872,6/12/2025,Mouse,Accesorios,1,1218.758858,1218.76,PYME,Completada
37873,9/17/2025,Mouse,Accesorios,1,1339.093654,1339.09,,Completada
37874,8/5/2025,Teclado,Accesorios,2,796.3566991,1592.71,PYME,Completada
37875,5/11/2025,Monitor,Pantallas,3,476.6181607,1429.85,Individual,Completada
37876,2/14/2025,SSD,Almacenamiento,3,438.5057357,1315.52,Individual,Completada
37877,1/11/2025,Tablet,Computo,1,328.5398471,328.54,,Completada
37878,6/6/2025,Laptop,Computo,1,1196.803195,1196.8,Individual,Completada
37879,6/2/2025,Webcam,Video,2,277.2525943,554.51,Individual,Completada
37880,11/2/2025,Auriculares,Audio,1,1223.838597,1223.84,Individual,Completada
37881,6/12/2025,Auriculares,Audio,2,962.7039654,1925.41,Individual,Completada
37882,4/14/2025,Tablet,Computo,2,134.2732288,268.55,Empresa,Completada
37883,6/1/2025,Mouse,Accesorios,2,59.51074817,119.02,PYME,Completada
37884,3/28/2025,Mouse,Accesorios,3,1391.989703,4175.97,PYME,Completada
37885,2/8/2025,Router,Red,1,571.126807,571.13,Empresa,Completada
37886,2/17/2025,Monitor,Pantallas,2,1341.047328,2682.09,Individual,Cancelada
37887,4/28/2025,Dock USB,Accesorios,3,937.0596464,2811.18,Individual,Completada
37888,1/22/2025,Laptop,Computo,1,694.5200142,694.52,Individual,Completada
37889,3/17/2025,Teclado,Accesorios,1,873.3656668,873.37,Individual,Completada
37890,10/21/2025,Webcam,Video,1,1250.277459,1250.28,PYME,Completada
37891,3/7/2025,Dock USB,Accesorios,2,719.2916065,1438.58,Individual,Completada
37892,2/15/2025,Monitor,Pantallas,3,884.4521128,2653.36,,Completada
37893,11/28/2025,SSD,Almacenamiento,2,639.6668026,1279.33,Individual,Completada
37894,8/1/2025,Webcam,Video,2,643.8804999,1287.76,Individual,Completada
37895,2/5/2025,Webcam,Video,1,610.20148,610.2,,Completada
37896,2/26/2025,Laptop,Computo,3,1041.73656,3125.21,,Completada
37897,8/1/2025,Dock USB,Accesorios,1,648.0322343,648.03,Empresa,Completada
37898,7/7/2025,Dock USB,Accesorios,2,665.7773711,1331.55,Individual,Completada
37899,2/8/2025,Mouse,Accesorios,1,1413.518718,1413.52,PYME,Cancelada
37900,3/3/2025,SSD,Almacenamiento,2,388.0190418,776.04,Empresa,Completada
37901,11/28/2025,Router,Red,2,1227.287774,2454.58,PYME,Completada
37902,8/4/2025,Auriculares,Audio,1,646.5240359,646.52,PYME,Completada
37903,6/13/2025,Webcam,Video,1,1328.666619,1328.67,Individual,Completada
37904,4/22/2025,Dock USB,Accesorios,2,1226.786753,2453.57,PYME,Completada
37905,3/30/2025,Mouse,Accesorios,2,777.4930814,1554.99,Individual,Cancelada
37906,6/2/2025,Laptop,Computo,1,1469.351555,1469.35,Empresa,Completada
37907,12/2/2025,SSD,Almacenamiento,1,884.0938281,884.09,,Completada
37908,1/5/2025,Mouse,Accesorios,3,829.0262945,2487.08,Empresa,Completada
37909,12/12/2025,Router,Red,3,61.88959863,185.67,Empresa,Completada
37910,3/28/2025,Dock USB,Accesorios,2,291.7239156,583.45,Empresa,Completada
37911,6/28/2025,Mouse,Accesorios,3,1384.633783,4153.9,Individual,Completada
37912,1/29/2025,Tablet,Computo,3,1051.522076,3154.57,Individual,Completada
37913,8/10/2025,SSD,Almacenamiento,1,1404.089714,1404.09,Empresa,Completada
37914,6/7/2025,SSD,Almacenamiento,1,342.1819376,342.18,Empresa,Completada
37915,9/24/2025,Dock USB,Accesorios,1,1108.707084,1108.71,PYME,Completada
37916,7/7/2025,Auriculares,Audio,3,394.8409516,1184.52,Individual,Completada
37917,6/17/2025,Dock USB,Accesorios,3,1098.689127,3296.07,Individual,Completada
37918,9/12/2025,Auriculares,Audio,2,1234.496065,2468.99,Individual,Completada
37919,1/13/2025,Teclado,Accesorios,2,847.91497,1695.83,Individual,Completada
37920,7/8/2025,Webcam,Video,1,994.973471,994.97,Individual,Completada
37921,2/26/2025,Dock USB,Accesorios,3,922.3135274,2766.94,Individual,Completada
37922,6/12/2025,SSD,Almacenamiento,1,1394.570207,1394.57,PYME,Completada
37923,10/15/2025,SSD,Almacenamiento,2,1054.060838,2108.12,Individual,Completada
37924,3/28/2025,Router,Red,3,1266.509637,3799.53,Individual,Completada
37925,11/28/2025,Teclado,Accesorios,1,1218.495554,1218.5,Individual,Completada
37926,12/24/2025,Auriculares,Audio,1,364.250532,364.25,PYME,Completada
37927,6/25/2025,Dock USB,Accesorios,1,1159.882497,1159.88,Empresa,Completada
37928,1/13/2025,Dock USB,Accesorios,1,1309.554976,1309.55,Individual,Completada
37929,10/2/2025,Dock USB,Accesorios,3,214.7960925,644.39,PYME,Completada
37930,12/15/2025,Teclado,Accesorios,3,247.5821514,742.75,PYME,Completada
37931,3/30/2025,Teclado,Accesorios,2,402.5829445,805.17,Individual,Completada
37932,12/11/2025,Router,Red,1,1135.120055,1135.12,,Completada
37933,11/29/2025,SSD,Almacenamiento,3,919.2629699,2757.79,Individual,Completada
37934,6/4/2025,Teclado,Accesorios,2,566.2736379,1132.55,PYME,Completada
37935,10/1/2025,Router,Red,1,1174.435204,1174.44,Empresa,Completada
37936,6/17/2025,Auriculares,Audio,2,236.6442182,473.29,PYME,Completada
37937,7/3/2025,Teclado,Accesorios,2,732.4362936,1464.87,Individual,Completada
37938,4/11/2025,Mouse,Accesorios,3,363.7860583,1091.36,Empresa,Completada
37939,3/7/2025,Webcam,Video,3,95.01834611,285.06,PYME,Completada
37940,9/2/2025,Teclado,Accesorios,3,366.2668026,1098.8,,Completada
37941,1/12/2025,Router,Red,2,611.4629235,1222.93,Individual,Completada
37942,8/4/2025,Teclado,Accesorios,1,926.4424564,926.44,PYME,Completada
37943,11/20/2025,Auriculares,Audio,1,739.281583,739.28,Individual,Completada
37944,3/20/2025,Webcam,Video,2,632.6844769,1265.37,PYME,Completada
37945,5/9/2025,SSD,Almacenamiento,2,182.7202591,365.44,Individual,Completada
37946,7/31/2025,Auriculares,Audio,1,576.0433872,576.04,Individual,Completada
37947,3/3/2025,Dock USB,Accesorios,3,1129.255444,3387.77,PYME,Completada
37948,11/4/2025,Teclado,Accesorios,2,1202.450599,2404.9,Individual,Completada
37949,5/8/2025,Webcam,Video,2,309.7016641,619.4,Individual,Completada
37950,8/16/2025,Tablet,Computo,1,1416.357396,1416.36,PYME,Completada
37951,3/14/2025,SSD,Almacenamiento,2,289.4552699,578.91,PYME,Completada
37952,1/3/2025,Dock USB,Accesorios,3,841.691869,2525.08,PYME,Completada
37953,3/6/2025,SSD,Almacenamiento,2,87.19799877,174.4,Individual,Completada
37954,1/29/2025,Auriculares,Audio,1,332.1202486,332.12,Individual,Completada
37955,6/27/2025,Monitor,Pantallas,3,292.8919858,878.68,Empresa,Cancelada
37956,8/17/2025,Monitor,Pantallas,3,117.2459483,351.74,Individual,Completada
37957,1/24/2025,Tablet,Computo,1,1276.343033,1276.34,Individual,Completada
37958,2/2/2025,Webcam,Video,1,1459.165137,1459.17,Empresa,Completada
37959,6/10/2025,Auriculares,Audio,2,160.7358179,321.47,Empresa,Completada
37960,10/17/2025,Laptop,Computo,2,1396.820672,2793.64,Individual,Completada
37961,8/19/2025,Tablet,Computo,3,422.4779512,1267.43,Empresa,Completada
37962,2/27/2025,Tablet,Computo,2,1034.380888,2068.76,Individual,Completada
37963,12/11/2025,Monitor,Pantallas,3,53.13710184,159.41,Individual,Completada
37964,11/29/2025,Router,Red,1,890.8971298,890.9,PYME,Completada
37965,5/28/2025,Mouse,Accesorios,2,713.6932945,1427.39,Empresa,Completada
37966,7/31/2025,Router,Red,2,320.1497558,640.3,Empresa,Completada
37967,6/17/2025,Webcam,Video,3,1110.741653,3332.22,Empresa,Completada
37968,11/30/2025,SSD,Almacenamiento,3,904.6190792,2713.86,Individual,Completada
37969,7/8/2025,Auriculares,Audio,1,872.5485134,872.55,,Completada
37970,12/18/2025,Laptop,Computo,3,492.5489403,1477.65,Individual,Completada
37971,3/9/2025,Teclado,Accesorios,2,782.4891259,1564.98,Individual,Completada
37972,5/29/2025,SSD,Almacenamiento,1,819.4043663,819.4,Individual,Completada
37973,10/16/2025,Router,Red,1,756.2377931,756.24,Individual,Completada
37974,10/2/2025,Monitor,Pantallas,3,1484.686255,4454.06,Individual,Completada
37975,8/31/2025,Webcam,Video,1,654.7279496,654.73,Individual,Completada
37976,10/29/2025,Mouse,Accesorios,1,1154.92684,1154.93,Individual,Completada
37977,9/24/2025,Webcam,Video,3,659.1650129,1977.5,Individual,Completada
37978,9/20/2025,Auriculares,Audio,1,1085.368423,1085.37,Individual,Completada
37979,6/14/2025,Laptop,Computo,2,932.1168956,1864.23,Individual,Completada
37980,6/15/2025,Webcam,Video,3,881.4492964,2644.35,PYME,Completada
37981,5/31/2025,Teclado,Accesorios,2,215.8730661,431.75,Empresa,Completada
37982,8/17/2025,Auriculares,Audio,1,416.8741978,416.87,,Completada
37983,6/3/2025,SSD,Almacenamiento,3,1035.394516,3106.18,Empresa,Completada
37984,3/19/2025,SSD,Almacenamiento,1,588.6845551,588.68,Individual,Completada
37985,2/4/2025,Monitor,Pantallas,1,92.40196373,92.4,Individual,Completada
37986,12/18/2025,SSD,Almacenamiento,1,1145.638774,1145.64,Empresa,Completada
37987,1/6/2025,Monitor,Pantallas,1,981.2310389,981.23,Empresa,Completada
37988,2/17/2025,Router,Red,3,626.4285103,1879.29,Empresa,Completada
37989,6/14/2025,Router,Red,1,1011.498976,1011.5,Empresa,Completada
37990,4/28/2025,SSD,Almacenamiento,2,491.6170154,983.23,PYME,Completada
37991,6/26/2025,Teclado,Accesorios,1,1343.083937,1343.08,,Completada
37992,2/9/2025,Monitor,Pantallas,1,1255.155803,1255.16,Individual,Completada
37993,3/26/2025,SSD,Almacenamiento,1,491.1008444,491.1,Individual,Completada
37994,10/4/2025,Monitor,Pantallas,1,1096.692094,1096.69,PYME,Completada
37995,10/26/2025,Monitor,Pantallas,3,1114.318423,3342.96,PYME,Completada
37996,2/4/2025,Router,Red,1,96.82654676,96.83,Individual,Completada
37997,9/26/2025,Tablet,Computo,3,819.6927249,2459.08,Individual,Completada
37998,8/18/2025,Mouse,Accesorios,2,1448.258399,2896.52,Empresa,Completada
37999,9/15/2025,Router,Red,2,964.9437053,1929.89,Individual,Completada
38000,6/18/2025,Monitor,Pantallas,3,722.5398518,2167.62,PYME,Completada
38001,4/6/2025,Laptop,Computo,3,1327.195231,3981.59,Empresa,Completada
38002,8/29/2025,Router,Red,3,738.0288592,2214.09,,Completada
38003,5/15/2025,Auriculares,Audio,3,823.8988902,2471.7,Individual,Completada
38004,3/10/2025,Dock USB,Accesorios,2,1350.444521,2700.89,,Completada
38005,6/11/2025,Monitor,Pantallas,1,486.4841174,486.48,Individual,Completada
38006,10/25/2025,SSD,Almacenamiento,1,542.8072783,542.81,Individual,Completada
38007,6/15/2025,Tablet,Computo,2,352.0428317,704.09,PYME,Completada
38008,4/18/2025,Tablet,Computo,3,827.3004136,2481.9,,Completada
38009,11/9/2025,Teclado,Accesorios,3,326.2171579,978.65,PYME,Completada
38010,12/5/2025,Router,Red,1,1206.956744,1206.96,Empresa,Completada
38011,6/17/2025,Laptop,Computo,3,1136.187801,3408.56,PYME,Completada
38012,5/18/2025,Teclado,Accesorios,1,993.1917376,993.19,Individual,Completada
38013,8/1/2025,Laptop,Computo,2,1183.240004,2366.48,Individual,Cancelada
38014,1/2/2025,Mouse,Accesorios,1,693.0482337,693.05,Empresa,Completada
38015,9/5/2025,Tablet,Computo,3,1132.011624,3396.03,,Completada
38016,10/2/2025,Mouse,Accesorios,3,555.8297175,1667.49,Individual,Completada
38017,6/13/2025,Webcam,Video,3,256.2474874,768.74,,Completada
38018,3/9/2025,Dock USB,Accesorios,2,409.3465092,818.69,PYME,Completada
38019,1/7/2025,SSD,Almacenamiento,3,81.729618,245.19,Individual,Completada
38020,9/18/2025,Webcam,Video,3,1249.734964,3749.2,Individual,Completada
38021,4/21/2025,Router,Red,3,501.3098283,1503.93,PYME,Completada
38022,6/21/2025,Teclado,Accesorios,1,993.6023209,993.6,PYME,Completada
38023,6/14/2025,Mouse,Accesorios,3,1426.895568,4280.69,Empresa,Completada
38024,3/29/2025,SSD,Almacenamiento,3,1321.919935,3965.76,Individual,Completada
38025,7/17/2025,SSD,Almacenamiento,2,277.8702494,555.74,Individual,Completada
38026,6/3/2025,Teclado,Accesorios,1,312.7963337,312.8,PYME,Completada
38027,8/15/2025,Laptop,Computo,3,430.220072,1290.66,Individual,Completada
38028,4/26/2025,Webcam,Video,1,759.6044,759.6,PYME,Completada
38029,3/18/2025,Tablet,Computo,3,1483.398706,4450.2,Individual,Completada
38030,10/6/2025,SSD,Almacenamiento,1,940.2953726,940.3,Individual,Completada
